140 35 7298
1 2 0.500000
1 4 0.500000
1 6 0.500000
1 7 0.500000
1 8 0.500000
1 9 0.500000
1 10 0.500000
1 11 0.500000
1 12 0.500000
1 13 0.500000
1 14 0.500000
1 15 0.500000
1 17 0.500000
1 18 0.500000
1 20 0.500000
1 21 0.500000
1 22 0.500000
1 23 0.500000
1 24 0.500000
1 25 0.500000
1 26 0.500000
1 28 0.500000
1 30 0.500000
1 31 0.500000
1 32 0.500000
1 33 0.500000
1 36 0.500000
1 37 0.500000
1 38 0.500000
1 40 0.500000
1 42 0.500000
1 44 0.500000
1 45 0.500000
1 46 0.500000
1 48 0.500000
1 49 0.500000
1 50 0.500000
1 53 0.500000
1 55 0.500000
1 57 0.500000
1 58 0.500000
1 59 0.500000
1 60 0.500000
1 61 0.500000
1 62 0.500000
1 64 0.500000
1 67 0.500000
1 69 0.500000
1 71 0.500000
1 72 0.500000
1 73 0.500000
1 74 0.500000
1 78 0.500000
1 79 0.500000
1 80 0.500000
1 81 0.500000
1 82 0.500000
1 84 0.500000
1 85 0.500000
1 86 0.500000
1 87 0.500000
1 88 0.500000
1 90 0.500000
1 91 0.500000
1 95 0.500000
1 96 0.500000
1 97 0.500000
1 98 0.500000
1 99 0.500000
1 100 0.500000
1 101 0.500000
1 102 0.500000
1 103 0.500000
1 104 0.500000
1 106 0.500000
1 107 0.500000
1 108 0.500000
1 109 0.500000
1 111 0.500000
1 113 0.500000
1 114 0.500000
1 115 0.500000
1 116 0.500000
1 117 0.500000
1 118 0.500000
1 119 0.500000
1 120 0.500000
1 121 0.500000
1 124 0.500000
1 125 0.500000
1 126 0.500000
1 127 0.500000
1 128 0.500000
1 129 0.500000
1 130 0.500000
1 131 0.500000
1 132 0.500000
1 135 0.500000
1 136 0.500000
1 137 0.500000
1 139 0.500000
1 140 0.500000
2 3 0.500000
2 4 0.500000
2 5 0.500000
2 6 0.500000
2 11 0.500000
2 12 0.500000
2 13 0.500000
2 14 0.500000
2 16 0.500000
2 17 0.500000
2 18 0.500000
2 19 0.500000
2 20 0.500000
2 21 0.500000
2 22 0.500000
2 23 0.500000
2 25 0.500000
2 27 0.500000
2 30 0.500000
2 31 0.500000
2 32 0.500000
2 33 0.500000
2 36 0.500000
2 37 0.500000
2 40 0.500000
2 41 0.500000
2 42 0.500000
2 43 0.500000
2 44 0.500000
2 46 0.500000
2 47 0.500000
2 50 0.500000
2 52 0.500000
2 53 0.500000
2 54 0.500000
2 56 0.500000
2 57 0.500000
2 59 0.500000
2 60 0.500000
2 61 0.500000
2 63 0.500000
2 65 0.500000
2 66 0.500000
2 67 0.500000
2 68 0.500000
2 69 0.500000
2 70 0.500000
2 71 0.500000
2 72 0.500000
2 73 0.500000
2 74 0.500000
2 78 0.500000
2 81 0.500000
2 82 0.500000
2 83 0.500000
2 84 0.500000
2 89 0.500000
2 90 0.500000
2 91 0.500000
2 93 0.500000
2 96 0.500000
2 97 0.500000
2 98 0.500000
2 99 0.500000
2 103 0.500000
2 104 0.500000
2 105 0.500000
2 106 0.500000
2 107 0.500000
2 108 0.500000
2 109 0.500000
2 111 0.500000
2 114 0.500000
2 115 0.500000
2 116 0.500000
2 117 0.500000
2 118 0.500000
2 119 0.500000
2 120 0.500000
2 121 0.500000
2 123 0.500000
2 124 0.500000
2 125 0.500000
2 126 0.500000
2 127 0.500000
2 128 0.500000
2 130 0.500000
2 131 0.500000
2 132 0.500000
2 133 0.500000
2 134 0.500000
